stateus,serial,statefip,ftotinc,momloc,parrule,edattan,edattand,yrschl,educus,pernum,momrule,sploc,nchild,age,sex,race,marst,agemarr,marrno,chborn,marrqtr,bpl,hispan,school,higrade,classwkr,wkswork1,uhrswork,incwage,poverty,incbus,incwelfr,widow,birthqtr,qage,qbirthmo,qbpl,qchborn,qeduc,qincbus,qincwage,qsex,quhrswor,qwkswork,birthfrac,age_qtr,r_black,hisp,r_oth,wkpay_lyr,incwage_orig,ftotinc_orig,nonwinc,ftotinc_temp,nonwinc_temp,l_ftotinc,l_nonwinc,age1,sex1,birthqtr1,qage1,qbirthmo1,qsex1,age_qtr1,age2,sex2,birthqtr2,qage2,qbirthmo2,qsex2,age_qtr2,age3,sex3,birthqtr3,qage3,qbirthmo3,qsex3,age_qtr3,age4,sex4,birthqtr4,qage4,qbirthmo4,qsex4,age_qtr4,age5,sex5,birthqtr5,qage5,qbirthmo5,qsex5,age_qtr5,age6,sex6,birthqtr6,qage6,qbirthmo6,qsex6,age_qtr6,age7,sex7,birthqtr7,qage7,qbirthmo7,qsex7,age_qtr7,age8,sex8,birthqtr8,qage8,qbirthmo8,qsex8,age_qtr8,age9,sex9,birthqtr9,qage9,qbirthmo9,qsex9,age_qtr9,age10,sex10,birthqtr10,qage10,qbirthmo10,qsex10,age_qtr10,age11,sex11,birthqtr11,qage11,qbirthmo11,qsex11,age_qtr11,age12,sex12,birthqtr12,qage12,qbirthmo12,qsex12,age_qtr12,age13,sex13,birthqtr13,qage13,qbirthmo13,qsex13,age_qtr13,age14,sex14,birthqtr14,qage14,qbirthmo14,qsex14,age_qtr14,age15,sex15,birthqtr15,qage15,qbirthmo15,qsex15,age_qtr15,age16,sex16,birthqtr16,qage16,qbirthmo16,qsex16,age_qtr16,age17,sex17,birthqtr17,qage17,qbirthmo17,qsex17,age_qtr17,ftotinc_father,age_father,sex_father,wkswork1_father,uhrswork_father,incwage_father,birthqtr_father,qage_father,qbirthmo_father,qsex_father,age_qtr_father,r_black_father,hisp_father,r_oth_father,wkpay_lyr_father,l_ftotinc_father,l_nonwinc_father,_father_merge,chborn_orig,age_21_35,age_36_50,count_child,cnum_2,cnum_mt2,cnum_mte2,cnum_mte2_test,age_oldest,age_youngest,age_oldest_qtr,f_boy,s_boy,twoboys,twogirls,samesex,twins,age_fbirth,age_fbirth_father,coll,l_incwage,l_wkswork1
18,1578919,18,36630.578517300004,0,0,3,311,12,700,2,0,1,3,-1.9573333333333345,2,2,1,24,1,3,3,30030,4,1,151,3,4,40,934.13223153,200,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0.25,28.25,0,1,0,1,445,17450,35696.446285770005,36630.578517300004,35696.446285770005,10.508638649186228,10.48280641899695,3,2,2,0,0,0,3.5,2,2,1,0,0,0,2.75,0,2,3,0,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36630.578517300004,23,1,52,40,35696.44628577,1,0,0,0,23.75,0,0,0,1,10.508638649186228,6.8396180037219,3,4,1,0,3,0,1,1,1,3,0,3.5,0,0,0,1,1,0,3.456666666666667,20,0,6.839618003721894,1.3862943611198906
12,939187,12,42004.46281554,0,0,3,311,12,700,2,0,1,3,-1.9573333333333345,2,1,1,17,1,3,2,100,0,1,150,6,40,23,4208.8429757700005,230,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,28.5,0,0,0,1,2005,20010,37795.61983977,42004.46281554,37795.61983977,10.645531149133433,10.53994849763863,10,1,3,0,0,0,10.25,9,2,3,0,0,0,9.25,5,1,3,0,0,0,5.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42004.46281554,29,1,52,40,37795.61983977,3,0,0,0,29.25,0,0,0,1,10.645531149133433,8.344943061296323,3,4,1,0,3,0,1,1,1,10,5,10.25,1,0,0,0,0,0,-2.543333333333333,19,0,8.344943061296323,3.6888794541139363
39,3448686,39,37795.61983977,0,0,3,311,12,700,2,0,1,3,-4.9573333333333345,2,1,1,20,1,3,2,3900,0,1,150,3,0,0,0,207,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,18005,37795.61983977,37795.61983977,37795.61983977,10.53994849763863,10.53994849763863,3,2,3,0,0,0,3.25,1,2,3,0,0,0,1.25,1,2,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37795.61983977,25,1,52,48,37795.61983977,3,0,0,0,25.25,0,0,0,1,10.53994849763863,0,3,4,1,0,3,0,1,1,1,3,1,3.25,0,0,0,1,1,1,0.456666666666667,22,0,0,0
12,891522,12,29409.42149154,0,0,3,311,12,700,2,0,1,2,-5.9573333333333345,2,1,1,18,1,2,4,1200,0,1,150,3,49,35,0,189,1005,0,0,1,0,0,0,0,0,1,1,0,1,2,0.75,24.75,0,0,0,1,0,14010,29409.42149154,29409.42149154,29409.42149154,10.289070360886706,10.289070360886706,3,1,2,0,0,0,3.5,1,2,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29409.42149154,25,1,52,48,27299.752069770002,4,0,0,0,25,0,0,0,1,10.289070360886706,7.654286542048829,3,3,1,0,2,1,0,1,1,3,1,3.5,1,0,0,0,0,0,0.456666666666667,21,0,0,3.8918202981106265
34,2810997,34,23101.40496177,0,0,2,221,10,500,1,0,0,2,-6.9573333333333345,2,3,3,23,1,2,3,3400,0,1,130,5,36,40,23101.40496177,187,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0.25,23.25,1,0,0,1,11005,11005,0,23101.40496177,1,10.047648715516216,0,8,1,4,0,0,0,8,6,2,2,0,0,0,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,8,6,8,1,0,0,0,0,0,-5.543333333333333,NA,0,10.047648715516216,3.58351893845611
6,345193,6,58818.84298308,0,0,3,311,12,700,2,0,1,2,4.0426666666666655,2,13,1,19,1,2,3,600,1,1,150,3,52,40,16824.87603531,379,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.75,34.75,0,1,0,1,8015,28020,41993.96694777,58818.84298308,41993.96694777,10.982217541446651,10.64528124284699,14,2,4,0,0,0,14,12,1,4,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58818.84298308,35,1,52,40,41993.96694777,4,0,0,0,35,0,1,0,1,10.982217541446651,9.730613786599307,3,3,1,0,2,1,0,1,1,14,12,14,0,1,0,0,0,0,-0.543333333333333,21,0,9.730613786599307,3.9512437185814275
45,3880374,45,3904.46281044,0,0,3,311,12,700,2,0,1,5,-2.9573333333333345,2,3,1,20,1,5,2,4500,0,1,150,3,25,40,3369.17355417,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,27.75,1,0,0,1,1605,1860,535.2892562699999,3904.46281044,535.2892562699999,8.269875488262901,6.282807266714079,13,1,1,0,0,0,13.75,11,2,1,0,0,0,11.75,6,2,1,0,0,0,6.75,4,1,2,0,0,0,4.5,0,2,2,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3904.46281044,30,1,0,0,0,4,0,0,0,30,1,0,0,0,8.269875488262901,8.269875488262901,3,6,1,0,5,0,1,1,1,13,0,13.75,1,0,0,0,0,0,-6.543333333333333,16,0,8.12242275711977,3.2188758248682006
25,1928771,25,49918.34711412,0,0,4,400,16,814,2,0,1,2,-0.9573333333333345,2,1,1,22,1,2,2,2500,0,1,191,3,0,0,0,321,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,29.5,0,0,0,0,0,23780,49918.34711412,49918.34711412,49918.34711412,10.818143891800426,10.818143891800426,2,1,3,0,0,0,2.25,2,1,1,0,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49918.34711412,31,1,52,40,48921.23967597,3,0,0,0,31.25,0,0,0,1,10.818143891800426,6.904858525590295,3,3,1,0,2,1,0,1,1,2,2,2.75,1,1,1,0,1,0,6.456666666666667,29,1,0,0
48,4310555,48,136771.65291087,0,0,3,312,14,812,2,0,1,2,-1.9573333333333345,2,1,1,19,1,2,2,4000,0,1,171,0,0,0,0,501,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,28.25,0,0,0,0,0,65155,136771.65291087,136771.65291087,136771.65291087,11.82606804713466,11.82606804713466,8,2,1,0,0,0,8.75,6,1,4,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136771.65291087,31,1,52,50,140655.12398577,1,0,0,0,31.75,0,0,0,1,11.82606804713466,0,3,3,1,0,2,1,0,1,1,8,6,8.75,0,1,0,0,0,0,-1.543333333333333,23,1,0,0
26,2093007,26,46748.59504758,0,0,3,311,12,700,2,0,1,3,1.0426666666666655,2,1,1,18,1,3,2,2600,0,1,150,0,0,0,0,256,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,22270,46748.59504758,46748.59504758,46748.59504758,10.752539481807068,10.752539481807068,12,2,1,0,0,0,12.75,7,1,4,0,0,0,7,2,1,2,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46748.59504758,31,1,52,40,46213.30579131,1,0,0,0,31.75,0,0,0,1,10.752539481807068,6.282807266714079,3,4,1,0,3,0,1,1,1,12,2,12.75,0,1,0,0,0,0,-2.543333333333333,19,0,0,0
53,4488574,53,40136.19835248,0,0,3,312,14,812,2,0,1,2,-2.9573333333333345,2,1,1,23,1,2,2,3000,0,1,171,3,0,0,0,258,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,27.75,0,0,0,0,0,19120,40136.19835248,40136.19835248,40136.19835248,10.600033908161047,10.600033908161047,3,2,1,0,0,0,3.75,1,1,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40136.19835248,32,1,52,40,38341.404963810004,3,0,0,0,32.25,0,0,0,1,10.600033908161047,7.4926451904924125,3,3,1,0,2,1,0,1,1,3,1,3.75,0,1,0,0,0,0,3.456666666666667,28,1,0,0
18,1527369,18,25211.07438354,0,0,2,221,11,600,1,0,2,2,0.04266666666666552,2,1,1,17,1,2,2,1800,0,1,140,3,52,39,8407.19008377,138,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,30.25,0,0,0,1,4005,12010,16803.884299769998,25211.07438354,16803.884299769998,10.135038636629682,9.72936534698647,12,2,4,0,0,0,12,9,1,4,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25211.07438354,29,1,52,40,16803.88429977,3,0,0,0,29.25,0,0,0,1,10.135038636629682,9.036842581058114,3,3,1,0,2,1,0,1,1,12,9,12,0,1,0,0,0,0,-2.543333333333333,17,0,9.036842581058114,3.9512437185814275
6,365021,6,35706.94215354,0,0,3,312,13,811,1,0,0,2,3.0426666666666655,2,3,4,18,1,2,1,4000,0,1,161,3,52,40,29398.92562377,289,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,33.5,1,0,0,1,14005,17010,6308.016529770004,35706.94215354,6308.016529770004,10.483100406945562,8.749576568524962,15,2,1,0,0,0,15.75,9,1,4,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,0,2,1,0,1,1,15,9,15.75,0,1,0,0,0,0,-3.543333333333333,NA,1,10.288713409249862,3.9512437185814275
27,2256595,27,48291.48760977,0,0,3,311,12,700,2,0,1,2,-5.9573333333333345,2,1,1,19,1,2,4,2700,0,1,150,3,0,0,0,264,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,24.25,0,0,0,0,0,23005,48291.48760977,48291.48760977,48291.48760977,10.785010584145223,10.785010584145223,3,1,3,0,0,0,3.25,1,1,3,0,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48291.48760977,25,1,52,40,48291.48760977,4,0,0,0,25,0,0,0,1,10.785010584145223,0,3,3,1,0,2,1,0,1,1,3,1,3.25,1,1,1,0,1,0,0.456666666666667,21,0,0,0
48,4035104,48,45992.89256814,0,0,3,311,12,700,2,0,1,3,-1.9573333333333345,2,1,1,18,1,3,1,1900,0,1,150,3,20,40,1899.75206637,252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.75,28.75,0,0,0,1,905,21910,44093.14050177,45992.89256814,44093.14050177,10.736242154145167,10.694059505159137,7,1,4,0,0,0,7,5,2,2,0,0,0,5.5,3,2,3,0,0,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45992.89256814,34,1,52,40,44093.14050177,1,0,0,0,34.75,0,0,0,1,10.736242154145167,7.549478665255579,3,4,1,0,3,0,1,1,1,7,3,7,1,0,0,0,0,0,0.456666666666667,27,0,7.54947866525558,2.995732273553991
48,4068761,48,36882.47934378,0,0,2,212,6,302,2,0,1,3,-3.9573333333333345,2,1,1,14,1,3,2,4800,0,1,91,4,20,40,9666.69421617,202,0,0,0,3,0,0,0,0,0,2,2,0,1,2,0.25,26.25,0,0,0,1,4605,17570,27215.785127610005,36882.47934378,27215.785127610005,10.515491902736796,10.211552419528418,10,2,2,0,0,0,10.5,9,2,4,0,0,0,9,2,1,3,0,0,0,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36882.47934378,30,1,48,40,27215.78512761,1,0,0,0,30.75,0,0,0,1,10.515491902736796,9.176441670245062,3,4,1,0,3,0,1,1,1,10,2,10.5,0,0,0,1,1,0,-5.543333333333333,20,0,9.176441670245062,2.995732273553991
48,4295485,48,45573.05785734,0,0,3,311,12,700,2,0,1,2,-5.9573333333333345,2,1,1,18,1,2,2,1300,0,1,150,3,12,40,3579.09090957,293,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,24.5,0,0,0,1,1705,21710,41993.96694777,45573.05785734,41993.96694777,10.727071984427992,10.64528124284699,5,1,4,0,0,0,5,5,1,4,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45573.05785734,30,1,49,99,41993.96694777,4,0,0,0,30,0,0,0,1,10.727071984427992,8.18286411127327,3,3,1,0,2,1,0,1,1,5,5,5,1,1,1,0,1,0,-1.543333333333333,25,0,8.18286411127327,2.4849066497880004
18,1588220,18,57223.47108204,0,0,3,311,12,700,2,0,1,2,-0.9573333333333345,2,1,1,19,1,2,3,1800,0,1,150,3,8,15,535.28925627,369,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,255,27260,56688.18182577,57223.47108204,56688.18182577,10.954719426806177,10.945321034582646,7,2,2,0,0,0,7.5,4,1,1,0,0,0,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57223.47108204,28,1,52,40,56688.18182577,4,0,0,0,28,0,0,0,1,10.954719426806177,6.282807266714079,3,3,1,0,2,1,0,1,1,7,4,7.5,0,1,0,0,0,0,0.456666666666667,20,0,6.28280726671408,2.0794415416798357
30,2499033,30,34027.603310340004,0,0,3,312,15,813,2,0,1,2,0.04266666666666552,2,1,1,23,1,2,3,3000,0,2,182,6,0,0,0,219,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,16210,34027.603310340004,34027.603310340004,34027.603310340004,10.434927336285376,10.434927336285376,5,1,3,0,0,0,5.25,2,1,1,0,0,0,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34027.603310340004,31,1,40,40,31498.09917777,2,0,0,0,31.5,0,0,0,1,10.434927336285376,7.835778567480411,3,3,1,0,2,1,0,1,1,5,2,5.25,1,1,1,0,1,0,3.456666666666667,26,1,0,0
6,330345,6,71392.89257154,0,0,3,312,14,812,2,0,1,3,4.0426666666666655,2,1,1,21,1,3,3,400,0,1,170,3,52,40,29398.92562377,391,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.25,34.25,0,0,0,1,14005,34010,41993.96694776999,71392.89257154,41993.96694776999,11.175953599556895,10.64528124284699,6,2,1,0,0,0,6.75,4,1,2,0,0,0,4.5,3,1,1,0,0,0,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71392.89257154,34,1,52,40,41993.96694777,3,0,0,0,34.25,0,0,0,1,11.175953599556895,10.288713409249862,3,4,1,0,3,0,1,1,1,6,3,6.75,0,1,0,0,0,0,6.456666666666667,27,1,10.288713409249862,3.9512437185814275
